timestamp,cell_load_prb,rnti,rsrp_dbm,ber_dl,ber_ul,mcs_dl,mcs_ul
2025-08-28T12:23:15.480547,95,1681692777,-49.31,0.7458,0.6594,18,10
2025-08-28T12:23:15.480547,95,1714636915,-98.93,0.5221,0.9800,23,16
2025-08-28T12:23:15.482084,36,1804289383,-45.67,0.7012,0.0758,19,4
2025-08-28T12:23:15.482084,36,846930886,-50.81,0.4232,0.4296,23,11
2025-08-28T12:23:15.482084,36,1681692777,-102.08,0.9556,0.6895,4,19
2025-08-28T12:23:15.482084,36,1714636915,-23.16,0.1695,0.3050,26,2
2025-08-28T12:23:15.965002,71,1804289383,-49.30,0.2137,0.4746,22,17
2025-08-28T12:23:15.965002,71,846930886,-70.64,0.6869,0.7299,27,0
2025-08-28T12:23:15.965002,71,1681692777,-72.55,0.1947,0.5359,1,20
2025-08-28T12:23:15.965002,71,1714636915,-100.35,0.8977,0.2535,20,26
2025-08-28T12:23:15.966677,99,1804289383,-22.43,0.3347,0.8711,22,0
2025-08-28T12:23:15.966677,99,846930886,-60.52,0.2808,0.2087,7,19
2025-08-28T12:23:15.966677,99,1681692777,-57.01,0.8085,0.5231,16,24
2025-08-28T12:23:15.966677,99,1714636915,-118.66,0.3168,0.0577,25,1
2025-08-28T12:23:15.967756,73,1804289383,-116.81,0.3128,0.2634,5,6
2025-08-28T12:23:15.967756,73,846930886,-39.37,0.2854,0.0139,13,15
2025-08-28T12:23:15.967756,73,1681692777,-105.82,0.1410,0.8483,24,13
2025-08-28T12:23:15.967756,73,1714636915,-71.64,0.4225,0.5899,7,7
2025-08-28T12:23:15.968778,30,1804289383,-58.01,0.9941,0.1427,10,5
2025-08-28T12:23:15.968778,30,846930886,-96.36,0.6776,0.5273,20,3
2025-08-28T12:23:15.968778,30,1681692777,-43.26,0.5492,0.7298,18,7
2025-08-28T12:23:15.968778,30,1714636915,-50.29,0.0528,0.3806,0,16
2025-08-28T12:23:15.969803,2,1804289383,-98.07,0.8784,0.6884,11,7
2025-08-28T12:23:15.969803,2,846930886,-61.81,0.8092,0.2509,22,9
2025-08-28T12:23:15.969803,2,1681692777,-103.71,0.5760,0.4646,23,6
2025-08-28T12:23:15.969803,2,1714636915,-103.95,0.8405,0.6172,12,26
2025-08-28T12:23:15.970793,25,1804289383,-112.37,0.0367,0.1200,4,17
2025-08-28T12:23:15.970793,25,846930886,-99.71,0.4569,0.6246,10,9
2025-08-28T12:23:15.970793,25,1681692777,-51.81,0.0812,0.6918,26,13
2025-08-28T12:23:15.970793,25,1714636915,-81.54,0.4911,0.0993,17,10
2025-08-28T12:23:15.972107,49,1804289383,-114.95,0.2777,0.8052,20,3
2025-08-28T12:23:15.972107,49,846930886,-24.74,0.6678,0.3622,12,16
2025-08-28T12:23:15.972107,49,1681692777,-105.18,0.9892,0.1405,1,16
2025-08-28T12:23:15.972107,49,1714636915,-68.38,0.6051,0.5413,15,12
2025-08-28T12:23:15.973150,1,1804289383,-75.41,0.3004,0.6859,2,27
2025-08-28T12:23:15.973150,1,846930886,-21.00,0.5452,0.4877,26,9
2025-08-28T12:23:15.973150,1,1681692777,-70.11,0.2677,0.9928,23,24
2025-08-28T12:23:15.973150,1,1714636915,-60.90,0.1667,0.8317,27,9
2025-08-28T12:23:15.974191,50,1804289383,-70.30,0.3276,0.0517,14,22
2025-08-28T12:23:15.974191,50,846930886,-93.47,0.0384,0.1571,22,25
2025-08-28T12:23:15.974191,50,1681692777,-99.97,0.5656,0.7282,1,14
2025-08-28T12:23:15.974191,50,1714636915,-30.48,0.7455,0.1564,15,8
2025-08-28T12:23:15.975376,32,1804289383,-56.76,0.9258,0.1036,17,7
2025-08-28T12:23:15.975376,32,846930886,-74.26,0.4641,0.1552,22,18
2025-08-28T12:23:15.975376,32,1681692777,-96.74,0.7849,0.4193,2,18
2025-08-28T12:23:15.975376,32,1714636915,-85.87,0.2709,0.5829,13,16
2025-08-28T12:23:15.976743,62,1804289383,-62.44,0.0414,0.5377,26,1
2025-08-28T12:23:15.976743,62,846930886,-98.38,0.7320,0.8419,14,11
2025-08-28T12:23:15.976743,62,1681692777,-56.28,0.1419,0.4403,10,14
2025-08-28T12:23:15.976743,62,1714636915,-103.20,0.1013,0.8614,15,9
2025-08-28T12:23:15.977832,93,1804289383,-82.12,0.8881,0.8295,17,20
2025-08-28T12:23:15.977832,93,846930886,-78.64,0.9617,0.3054,2,8
2025-08-28T12:23:15.977832,93,1681692777,-41.22,0.4551,0.8367,27,16
2025-08-28T12:23:15.977832,93,1714636915,-86.40,0.5198,0.2436,25,20
2025-08-28T12:23:15.978907,29,1804289383,-101.59,0.2969,0.8857,14,20
2025-08-28T12:23:15.978907,29,846930886,-74.42,0.0455,0.1755,4,10
2025-08-28T12:23:15.978907,29,1681692777,-69.28,0.3439,0.4719,4,25
2025-08-28T12:23:15.978907,29,1714636915,-21.40,0.4689,0.6134,20,25
2025-08-28T12:23:15.980332,80,1804289383,-35.72,0.6045,0.6135,23,7
2025-08-28T12:23:15.980332,80,846930886,-21.02,0.0865,0.0603,16,6
2025-08-28T12:23:15.980332,80,1681692777,-47.77,0.2866,0.2206,18,4
2025-08-28T12:23:15.980332,80,1714636915,-53.66,0.7678,0.4696,21,18
2025-08-28T12:23:15.981419,52,1804289383,-88.46,0.8821,0.1053,8,25
2025-08-28T12:23:15.981419,52,846930886,-85.80,0.9288,0.4405,13,26
2025-08-28T12:23:15.981419,52,1681692777,-47.56,0.9465,0.3679,15,17
2025-08-28T12:23:15.981419,52,1714636915,-70.90,0.8108,0.7311,9,2
2025-08-28T12:23:16.465595,17,1804289383,-112.83,0.3663,0.9916,13,2
2025-08-28T12:23:16.465595,17,846930886,-103.04,0.5413,0.2373,24,4
2025-08-28T12:23:16.465595,17,1681692777,-64.00,0.0517,0.2446,27,0
2025-08-28T12:23:16.465595,17,1714636915,-103.93,0.4888,0.9467,4,5
2025-08-28T12:23:16.467509,68,1804289383,-42.20,0.6111,0.5526,15,24
2025-08-28T12:23:16.467509,68,846930886,-69.08,0.5090,0.6033,19,16
2025-08-28T12:23:16.467509,68,1681692777,-74.74,0.8755,0.7699,11,2
2025-08-28T12:23:16.467509,68,1714636915,-50.11,0.9939,0.6867,2,8
2025-08-28T12:23:16.468551,18,1804289383,-94.32,0.3780,0.4914,17,18
2025-08-28T12:23:16.468551,18,846930886,-97.66,0.2035,0.3575,8,7
2025-08-28T12:23:16.468551,18,1681692777,-95.74,0.8345,0.5844,8,7
2025-08-28T12:23:16.468551,18,1714636915,-74.30,0.7516,0.5501,3,1
2025-08-28T12:23:16.469902,74,1804289383,-41.80,0.2998,0.3835,6,21
2025-08-28T12:23:16.469902,74,846930886,-68.92,0.4687,0.5279,15,14
2025-08-28T12:23:16.469902,74,1681692777,-66.46,0.8887,0.8914,2,1
2025-08-28T12:23:16.469902,74,1714636915,-110.51,0.7389,0.4429,27,12
2025-08-28T12:23:16.471217,45,1804289383,-32.38,0.3550,0.1502,13,9
2025-08-28T12:23:16.471217,45,846930886,-76.83,0.4263,0.7599,15,16
2025-08-28T12:23:16.471217,45,1681692777,-32.56,0.7315,0.7407,18,7
2025-08-28T12:23:16.471217,45,1714636915,-57.11,0.3431,0.0885,17,16
2025-08-28T12:23:16.472674,49,1804289383,-59.69,0.6346,0.9024,14,18
2025-08-28T12:23:16.472674,49,846930886,-78.80,0.0461,0.6011,19,2
2025-08-28T12:23:16.472674,49,1681692777,-79.32,0.7670,0.1038,20,5
2025-08-28T12:23:16.472674,49,1714636915,-76.26,0.8331,0.8297,20,18
2025-08-28T12:23:16.473689,22,1804289383,-47.05,0.9310,0.7965,13,11
2025-08-28T12:23:16.473689,22,846930886,-31.74,0.8180,0.6781,6,15
2025-08-28T12:23:16.473689,22,1681692777,-40.11,0.5172,0.0875,11,24
2025-08-28T12:23:16.473689,22,1714636915,-105.92,0.8450,0.6244,16,3
2025-08-28T12:23:16.474774,71,1804289383,-22.24,0.9025,0.5617,5,27
2025-08-28T12:23:16.474774,71,846930886,-61.50,0.8073,0.3455,11,4
2025-08-28T12:23:16.474774,71,1681692777,-95.62,0.5160,0.5258,12,3
2025-08-28T12:23:16.474774,71,1714636915,-65.20,0.0618,0.2433,16,27
2025-08-28T12:23:16.476016,81,1804289383,-111.14,0.3344,0.2380,2,13
2025-08-28T12:23:16.476016,81,846930886,-31.84,0.7130,0.2039,16,27
2025-08-28T12:23:16.476016,81,1681692777,-111.07,0.7841,0.4297,2,22
2025-08-28T12:23:16.476016,81,1714636915,-79.05,0.8966,0.0377,12,9
2025-08-28T12:23:16.477172,59,1804289383,-70.92,0.1518,0.7960,20,10
2025-08-28T12:23:16.477172,59,846930886,-109.53,0.7341,0.3652,16,5
2025-08-28T12:23:16.477172,59,1681692777,-68.10,0.4391,0.4111,6,19
2025-08-28T12:23:16.477172,59,1714636915,-82.43,0.2320,0.7062,26,16
2025-08-28T12:23:16.478254,68,1804289383,-34.79,0.5296,0.9072,0,23
2025-08-28T12:23:16.478254,68,846930886,-77.02,0.8899,0.7636,2,7
2025-08-28T12:23:16.478254,68,1681692777,-102.01,0.5816,0.2380,12,9
2025-08-28T12:23:16.478254,68,1714636915,-99.95,0.9139,0.7640,18,21
2025-08-28T12:23:16.479278,17,1804289383,-105.81,0.4981,0.7134,14,20
2025-08-28T12:23:16.479278,17,846930886,-115.47,0.8481,0.3680,2,5
2025-08-28T12:23:16.479278,17,1681692777,-82.00,0.5749,0.5733,24,16
2025-08-28T12:23:16.479278,17,1714636915,-39.31,0.2699,0.6925,17,26
2025-08-28T12:23:16.480541,42,1804289383,-41.27,0.9498,0.5614,25,12
2025-08-28T12:23:16.480541,42,846930886,-63.76,0.5513,0.2461,21,11
2025-08-28T12:23:16.480541,42,1681692777,-117.25,0.0605,0.4591,8,3
2025-08-28T12:23:16.480541,42,1714636915,-75.03,0.8757,0.4207,24,16
2025-08-28T12:23:16.481585,79,1804289383,-24.65,0.1150,0.3286,6,8
2025-08-28T12:23:16.481585,79,846930886,-88.97,0.6460,0.2990,10,26
2025-08-28T12:23:16.481585,79,1681692777,-72.53,0.2601,0.5890,24,16
2025-08-28T12:23:16.481585,79,1714636915,-57.33,0.0260,0.5517,27,8
2025-08-28T12:23:16.482783,87,1804289383,-46.00,0.2308,0.4649,13,11
2025-08-28T12:23:16.482783,87,846930886,-31.77,0.1607,0.0850,3,16
2025-08-28T12:23:16.482783,87,1681692777,-113.68,0.9973,0.4379,15,17
2025-08-28T12:23:16.482783,87,1714636915,-85.35,0.7092,0.7883,19,23
2025-08-28T12:23:16.966327,100,1804289383,-28.77,0.3258,0.9505,12,23
2025-08-28T12:23:16.966327,100,846930886,-45.18,0.4639,0.0168,26,15
2025-08-28T12:23:16.966327,100,1681692777,-75.60,0.9791,0.3662,13,9
2025-08-28T12:23:16.966327,100,1714636915,-61.10,0.6047,0.6994,13,3
2025-08-28T12:23:16.967963,6,1804289383,-112.44,0.1519,0.8722,10,6
2025-08-28T12:23:16.967963,6,846930886,-88.18,0.8639,0.5347,1,19
2025-08-28T12:23:16.967963,6,1681692777,-114.64,0.6439,0.2901,2,9
2025-08-28T12:23:16.967963,6,1714636915,-118.52,0.5175,0.0508,24,4
2025-08-28T12:23:16.969269,77,1804289383,-59.17,0.7850,0.1988,16,5
2025-08-28T12:23:16.969269,77,846930886,-68.24,0.3077,0.0806,27,11
2025-08-28T12:23:16.969269,77,1681692777,-45.76,0.6694,0.9890,6,2
2025-08-28T12:23:16.969269,77,1714636915,-31.14,0.6063,0.3923,27,19
2025-08-28T12:23:16.970261,16,1804289383,-63.35,0.2360,0.5873,22,14
2025-08-28T12:23:16.970261,16,846930886,-67.64,0.6174,0.5174,11,20
2025-08-28T12:23:16.970261,16,1681692777,-108.04,0.3086,0.5710,6,24
2025-08-28T12:23:16.970261,16,1714636915,-30.79,0.4272,0.8810,27,3
2025-08-28T12:23:16.971522,71,1804289383,-78.08,0.5330,0.2902,9,6
2025-08-28T12:23:16.971522,71,846930886,-35.76,0.8115,0.9920,0,8
2025-08-28T12:23:16.971522,71,1681692777,-110.90,0.0784,0.9325,9,13
2025-08-28T12:23:16.971522,71,1714636915,-63.91,0.7083,0.0983,15,7
2025-08-28T12:23:16.972751,86,1804289383,-53.01,0.6516,0.7291,1,8
2025-08-28T12:23:16.972751,86,846930886,-49.96,0.5508,0.9182,10,18
2025-08-28T12:23:16.972751,86,1681692777,-30.10,0.2334,0.3889,23,7
2025-08-28T12:23:16.972751,86,1714636915,-107.21,0.7105,0.3287,8,10
2025-08-28T12:23:16.973946,74,1804289383,-41.28,0.9882,0.9442,21,11
2025-08-28T12:23:16.973946,74,846930886,-46.70,0.8855,0.5864,12,15
2025-08-28T12:23:16.973946,74,1681692777,-107.42,0.3846,0.2242,5,0
2025-08-28T12:23:16.973946,74,1714636915,-111.90,0.6767,0.3289,7,8
2025-08-28T12:23:16.975151,2,1804289383,-54.89,0.1642,0.7077,16,16
2025-08-28T12:23:16.975151,2,846930886,-72.62,0.9798,0.5775,24,21
2025-08-28T12:23:16.975151,2,1681692777,-62.91,0.4620,0.7772,26,11
2025-08-28T12:23:16.975151,2,1714636915,-103.73,0.4564,0.0738,27,14
2025-08-28T12:23:16.976300,89,1804289383,-24.20,0.1758,0.6556,3,26
2025-08-28T12:23:16.976300,89,846930886,-109.24,0.2870,0.6374,24,27
2025-08-28T12:23:16.976300,89,1681692777,-59.70,0.2718,0.8033,15,4
2025-08-28T12:23:16.976300,89,1714636915,-50.47,0.5828,0.2989,6,2
2025-08-28T12:23:16.977591,59,1804289383,-55.53,0.1930,0.6536,16,13
2025-08-28T12:23:16.977591,59,846930886,-113.84,0.7185,0.7854,13,19
2025-08-28T12:23:16.977591,59,1681692777,-90.92,0.2374,0.9039,3,12
2025-08-28T12:23:16.977591,59,1714636915,-85.63,0.5777,0.4313,7,21
2025-08-28T12:23:16.978626,33,1804289383,-86.30,0.4767,0.9861,27,15
2025-08-28T12:23:16.978626,33,846930886,-21.53,0.6359,0.3935,0,1
2025-08-28T12:23:16.978626,33,1681692777,-100.45,0.1777,0.3723,27,11
2025-08-28T12:23:16.978626,33,1714636915,-65.61,0.9140,0.5858,11,13
2025-08-28T12:23:16.979771,17,1804289383,-62.48,0.0662,0.2092,10,14
2025-08-28T12:23:16.979771,17,846930886,-73.97,0.0064,0.6461,10,26
2025-08-28T12:23:16.979771,17,1681692777,-60.14,0.9370,0.3755,13,15
2025-08-28T12:23:16.979771,17,1714636915,-27.09,0.2345,0.0287,9,10
2025-08-28T12:23:16.980994,34,1804289383,-29.29,0.3254,0.7749,2,8
2025-08-28T12:23:16.980994,34,846930886,-34.87,0.4929,0.3517,18,13
2025-08-28T12:23:16.980994,34,1681692777,-49.18,0.9175,0.6206,11,20
2025-08-28T12:23:16.980994,34,1714636915,-33.21,0.7146,0.8660,20,6
2025-08-28T12:23:16.982079,2,1804289383,-75.98,0.4796,0.7263,19,14
2025-08-28T12:23:16.982079,2,846930886,-28.61,0.4689,0.3531,11,12
2025-08-28T12:23:16.982079,2,1681692777,-83.30,0.2393,0.8233,25,14
2025-08-28T12:23:16.982079,2,1714636915,-83.65,0.8599,0.3987,7,5
2025-08-28T12:23:16.983126,42,1804289383,-69.90,0.8918,0.2399,4,23
2025-08-28T12:23:16.983126,42,846930886,-114.15,0.3670,0.1672,17,26
2025-08-28T12:23:16.983126,42,1681692777,-78.77,0.5381,0.2209,10,4
2025-08-28T12:23:16.983126,42,1714636915,-110.43,0.8812,0.3152,19,3
2025-08-28T12:23:17.466784,12,1804289383,-81.79,0.7527,0.1420,23,16
2025-08-28T12:23:17.466784,12,846930886,-92.69,0.7808,0.6285,12,4
2025-08-28T12:23:17.466784,12,1681692777,-78.95,0.1649,0.5524,12,17
2025-08-28T12:23:17.466784,12,1714636915,-63.46,0.7775,0.6315,3,9
2025-08-28T12:23:17.468513,85,1804289383,-113.44,0.4931,0.0159,13,19
2025-08-28T12:23:17.468513,85,846930886,-37.34,0.3808,0.7705,20,27
2025-08-28T12:23:17.468513,85,1681692777,-71.24,0.5793,0.2979,27,8
2025-08-28T12:23:17.468513,85,1714636915,-62.71,0.2683,0.4728,23,12
2025-08-28T12:23:17.470370,31,1804289383,-99.80,0.1332,0.7929,6,18
2025-08-28T12:23:17.470370,31,846930886,-35.73,0.8335,0.2054,0,25
2025-08-28T12:23:17.470370,31,1681692777,-82.55,0.3358,0.4531,13,15
2025-08-28T12:23:17.470370,31,1714636915,-102.32,0.7553,0.7811,7,21
2025-08-28T12:23:17.472021,39,1804289383,-59.96,0.2090,0.3742,19,20
2025-08-28T12:23:17.472021,39,846930886,-97.66,0.0732,0.0817,1,18
2025-08-28T12:23:17.472021,39,1681692777,-117.84,0.3566,0.2486,23,8
2025-08-28T12:23:17.472021,39,1714636915,-53.83,0.8551,0.2021,1,11
2025-08-28T12:23:17.473145,67,1804289383,-119.19,0.7453,0.8855,11,22
2025-08-28T12:23:17.473145,67,846930886,-64.81,0.7892,0.2723,26,15
2025-08-28T12:23:17.473145,67,1681692777,-57.13,0.7609,0.0500,27,11
2025-08-28T12:23:17.473145,67,1714636915,-28.41,0.7019,0.3515,27,8
2025-08-28T12:23:17.474207,58,1804289383,-93.08,0.4061,0.1927,8,19
2025-08-28T12:23:17.474207,58,846930886,-85.99,0.4713,0.8869,16,8
2025-08-28T12:23:17.474207,58,1681692777,-30.75,0.0854,0.8678,0,1
2025-08-28T12:23:17.474207,58,1714636915,-113.95,0.6817,0.4532,21,21
2025-08-28T12:23:17.475320,95,1804289383,-110.88,0.4076,0.1102,7,15
2025-08-28T12:23:17.475320,95,846930886,-23.03,0.4427,0.0161,20,13
2025-08-28T12:23:17.475320,95,1681692777,-64.22,0.3758,0.8065,23,1
2025-08-28T12:23:17.475320,95,1714636915,-100.57,0.0290,0.4879,21,21
2025-08-28T12:23:17.476373,100,1804289383,-73.94,0.8791,0.2647,1,23
2025-08-28T12:23:17.476373,100,846930886,-89.61,0.9137,0.4481,4,7
2025-08-28T12:23:17.476373,100,1681692777,-83.93,0.7115,0.5054,19,5
2025-08-28T12:23:17.476373,100,1714636915,-91.27,0.8034,0.8277,2,17
2025-08-28T12:23:17.477390,24,1804289383,-93.58,0.2236,0.6740,10,14
2025-08-28T12:23:17.477390,24,846930886,-48.56,0.7521,0.2722,3,10
2025-08-28T12:23:17.477390,24,1681692777,-118.76,0.5935,0.3890,10,22
2025-08-28T12:23:17.477390,24,1714636915,-56.08,0.9262,0.4292,4,1
2025-08-28T12:23:17.478398,74,1804289383,-103.76,0.8269,0.0594,27,24
2025-08-28T12:23:17.478398,74,846930886,-92.00,0.9901,0.4318,15,3
2025-08-28T12:23:17.478398,74,1681692777,-84.08,0.5036,0.7804,18,7
2025-08-28T12:23:17.478398,74,1714636915,-100.22,0.1113,0.8537,13,0
2025-08-28T12:23:17.479670,4,1804289383,-42.76,0.6245,0.4180,23,16
2025-08-28T12:23:17.479670,4,846930886,-53.45,0.2016,0.5991,9,20
2025-08-28T12:23:17.479670,4,1681692777,-108.78,0.4924,0.9597,13,16
2025-08-28T12:23:17.479670,4,1714636915,-109.75,0.1023,0.0687,11,2
2025-08-28T12:23:17.480850,67,1804289383,-101.24,0.9891,0.5229,12,12
2025-08-28T12:23:17.480850,67,846930886,-33.03,0.0413,0.6703,12,3
2025-08-28T12:23:17.480850,67,1681692777,-96.60,0.4942,0.8648,18,1
2025-08-28T12:23:17.480850,67,1714636915,-32.56,0.4356,0.0532,18,9
2025-08-28T12:23:17.482022,1,1804289383,-119.63,0.2956,0.1152,10,3
2025-08-28T12:23:17.482022,1,846930886,-77.38,0.0724,0.2206,17,12
2025-08-28T12:23:17.482022,1,1681692777,-118.56,0.4153,0.7589,3,16
2025-08-28T12:23:17.482022,1,1714636915,-93.72,0.0556,0.5581,14,14
2025-08-28T12:23:17.483072,78,1804289383,-98.89,0.3672,0.2537,0,1
2025-08-28T12:23:17.483072,78,846930886,-117.49,0.2643,0.4505,25,24
2025-08-28T12:23:17.483072,78,1681692777,-37.90,0.3207,0.3826,23,7
2025-08-28T12:23:17.483072,78,1714636915,-117.37,0.8934,0.6595,0,12
2025-08-28T12:23:17.484168,13,1804289383,-87.06,0.8884,0.5006,21,3
2025-08-28T12:23:17.484168,13,846930886,-114.14,0.8875,0.5443,24,13
2025-08-28T12:23:17.484168,13,1681692777,-68.75,0.4258,0.1609,12,13
2025-08-28T12:23:17.484168,13,1714636915,-32.46,0.7768,0.4523,23,25
2025-08-28T12:23:17.967411,62,1804289383,-56.51,0.4266,0.0907,19,20
2025-08-28T12:23:17.967411,62,846930886,-108.65,0.2944,0.0531,22,22
2025-08-28T12:23:17.967411,62,1681692777,-37.59,0.0019,0.2813,2,12
2025-08-28T12:23:17.967411,62,1714636915,-30.39,0.7116,0.8278,9,19
2025-08-28T12:23:17.969099,11,1804289383,-87.62,0.7798,0.6416,18,13
2025-08-28T12:23:17.969099,11,846930886,-73.75,0.7761,0.5054,9,4
2025-08-28T12:23:17.969099,11,1681692777,-86.36,0.8891,0.1364,27,7
2025-08-28T12:23:17.969099,11,1714636915,-96.59,0.6308,0.9690,14,2
2025-08-28T12:23:17.971000,96,1804289383,-68.05,0.6928,0.2878,19,20
2025-08-28T12:23:17.971000,96,846930886,-58.17,0.3472,0.4264,21,14
2025-08-28T12:23:17.971000,96,1681692777,-112.79,0.3981,0.1180,20,7
2025-08-28T12:23:17.971000,96,1714636915,-20.11,0.8482,0.5334,18,27
2025-08-28T12:23:17.972385,24,1804289383,-39.61,0.0304,0.5713,13,17
2025-08-28T12:23:17.972385,24,846930886,-58.63,0.7728,0.3849,12,19
2025-08-28T12:23:17.972385,24,1681692777,-105.96,0.3065,0.5243,2,9
2025-08-28T12:23:17.972385,24,1714636915,-105.81,0.4877,0.2632,24,1
2025-08-28T12:23:17.973555,6,1804289383,-63.20,0.0821,0.0836,8,19
2025-08-28T12:23:17.973555,6,846930886,-37.43,0.1015,0.6173,12,27
2025-08-28T12:23:17.973555,6,1681692777,-89.08,0.8561,0.9077,24,11
2025-08-28T12:23:17.973555,6,1714636915,-47.64,0.0820,0.3919,25,25
2025-08-28T12:23:17.974609,20,1804289383,-33.32,0.8428,0.1533,22,27
2025-08-28T12:23:17.974609,20,846930886,-59.50,0.1300,0.5083,27,10
2025-08-28T12:23:17.974609,20,1681692777,-58.36,0.6870,0.2250,1,12
2025-08-28T12:23:17.974609,20,1714636915,-21.75,0.7178,0.9228,8,21
2025-08-28T12:23:17.975632,6,1804289383,-35.45,0.9620,0.7373,12,7
2025-08-28T12:23:17.975632,6,846930886,-106.22,0.2374,0.7955,15,9
2025-08-28T12:23:17.975632,6,1681692777,-50.76,0.9806,0.4035,24,24
2025-08-28T12:23:17.975632,6,1714636915,-55.06,0.8224,0.8554,3,7
2025-08-28T12:23:17.976670,57,1804289383,-55.80,0.1889,0.5200,9,15
2025-08-28T12:23:17.976670,57,846930886,-90.79,0.5648,0.3281,12,0
2025-08-28T12:23:17.976670,57,1681692777,-118.79,0.2541,0.7302,9,11
2025-08-28T12:23:17.976670,57,1714636915,-51.27,0.2495,0.1214,3,2
2025-08-28T12:23:17.977743,40,1804289383,-118.50,0.9032,0.6394,12,7
2025-08-28T12:23:17.977743,40,846930886,-77.43,0.8703,0.5970,27,24
2025-08-28T12:23:17.977743,40,1681692777,-62.46,0.6146,0.2941,1,17
2025-08-28T12:23:17.977743,40,1714636915,-37.59,0.1402,0.2885,6,13
2025-08-28T12:23:17.978731,79,1804289383,-79.59,0.8633,0.4672,20,27
2025-08-28T12:23:17.978731,79,846930886,-98.36,0.5256,0.1002,8,5
2025-08-28T12:23:17.978731,79,1681692777,-41.69,0.1196,0.1119,10,19
2025-08-28T12:23:17.978731,79,1714636915,-20.06,0.6534,0.6642,18,18
2025-08-28T12:23:17.979796,57,1804289383,-62.57,0.7215,0.1731,21,17
2025-08-28T12:23:17.979796,57,846930886,-75.36,0.8628,0.0775,14,9
2025-08-28T12:23:17.979796,57,1681692777,-64.02,0.3097,0.7851,25,8
2025-08-28T12:23:17.979796,57,1714636915,-48.17,0.0853,0.8226,25,19
2025-08-28T12:23:17.981009,55,1804289383,-29.49,0.6698,0.3738,11,9
2025-08-28T12:23:17.981009,55,846930886,-74.53,0.5694,0.2429,15,27
2025-08-28T12:23:17.981009,55,1681692777,-76.87,0.1762,0.3402,24,13
2025-08-28T12:23:17.981009,55,1714636915,-110.01,0.2940,0.5071,1,23
2025-08-28T12:23:17.982127,36,1804289383,-106.79,0.3970,0.2225,18,7
2025-08-28T12:23:17.982127,36,846930886,-33.43,0.9547,0.6171,11,18
2025-08-28T12:23:17.982127,36,1681692777,-83.98,0.5355,0.9193,8,11
2025-08-28T12:23:17.982127,36,1714636915,-79.88,0.9296,0.0220,6,1
2025-08-28T12:23:17.983143,67,1804289383,-119.31,0.4369,0.3102,27,15
2025-08-28T12:23:17.983143,67,846930886,-98.39,0.5140,0.1903,27,17
2025-08-28T12:23:17.983143,67,1681692777,-46.81,0.6131,0.3992,14,24
2025-08-28T12:23:17.983143,67,1714636915,-62.73,0.6867,0.1290,12,13
2025-08-28T12:23:17.984131,53,1804289383,-31.27,0.1514,0.9442,21,25
2025-08-28T12:23:17.984131,53,846930886,-22.96,0.9092,0.4991,15,27
2025-08-28T12:23:17.984131,53,1681692777,-111.67,0.4073,0.0983,17,15
2025-08-28T12:23:17.984131,53,1714636915,-28.14,0.5972,0.6880,26,9
2025-08-28T12:23:17.985172,26,1804289383,-115.65,0.1731,0.0198,24,6
2025-08-28T12:23:17.985172,26,846930886,-26.14,0.1726,0.4529,17,13
2025-08-28T12:23:17.985172,26,1681692777,-75.16,0.0900,0.7008,21,17
2025-08-28T12:23:17.985172,26,1714636915,-65.50,0.3576,0.6870,12,9
2025-08-28T12:23:18.468006,65,1804289383,-75.00,0.2441,0.8466,27,25
2025-08-28T12:23:18.468006,65,846930886,-98.22,0.1379,0.8652,26,22
2025-08-28T12:23:18.468006,65,1681692777,-75.97,0.3909,0.4455,15,6
2025-08-28T12:23:18.468006,65,1714636915,-110.94,0.6129,0.7240,10,5
2025-08-28T12:23:18.470591,63,1804289383,-83.16,0.0703,0.7335,19,0
2025-08-28T12:23:18.470591,63,846930886,-96.30,0.0554,0.1899,4,16
2025-08-28T12:23:18.470591,63,1681692777,-60.79,0.4811,0.6653,8,13
2025-08-28T12:23:18.470591,63,1714636915,-87.31,0.7300,0.2929,12,13
2025-08-28T12:23:18.472151,41,1804289383,-21.11,0.6013,0.1300,6,10
2025-08-28T12:23:18.472151,41,846930886,-108.75,0.7129,0.8438,11,6
2025-08-28T12:23:18.472151,41,1681692777,-80.72,0.1828,0.7315,25,27
2025-08-28T12:23:18.472151,41,1714636915,-114.04,0.4482,0.0175,20,7
2025-08-28T12:23:18.473363,92,1804289383,-23.16,0.9323,0.7517,20,6
2025-08-28T12:23:18.473363,92,846930886,-56.25,0.2612,0.3684,17,24
2025-08-28T12:23:18.473363,92,1681692777,-112.48,0.2388,0.0810,9,13
2025-08-28T12:23:18.473363,92,1714636915,-26.36,0.7881,0.8359,24,14
2025-08-28T12:23:18.474370,42,1804289383,-25.32,0.5176,0.2532,17,10
2025-08-28T12:23:18.474370,42,846930886,-23.17,0.9644,0.3998,14,6
2025-08-28T12:23:18.474370,42,1681692777,-29.12,0.9006,0.8757,2,24
2025-08-28T12:23:18.474370,42,1714636915,-20.50,0.1701,0.3105,9,23
2025-08-28T12:23:18.475696,79,1804289383,-97.41,0.2020,0.4719,9,3
2025-08-28T12:23:18.475696,79,846930886,-115.39,0.0619,0.9623,1,17
2025-08-28T12:23:18.475696,79,1681692777,-117.17,0.5637,0.1754,7,2
2025-08-28T12:23:18.475696,79,1714636915,-35.49,0.9927,0.3038,26,23
